Euclidean Distance for Fulton County-Georgia; 2016
Data downloaded on 21-February-2024
Year,County_FIPS,County,State,Euclidean Distance,Diagnosed Diabetes (Percentage) ,Obesity (Percentage) ,Physical Inactivity (Percentage) ,Below Poverty (Percentage) ,Unemployed (Percentage) ,Income Vulnerability (Percentage) ,No High School Diploma (Percentage) ,Minority (Percentage) ,Speaks English 'Less than Well' (Percentage) ,Aged 65 or Older (Percentage) ,Aged 17 or Younger (Percentage) ,Civilian with a Disability (Percentage) ,Single-Parent Households (Percentage) ,Multi-Unit Structures (Percentage) ,Mobile Homes (Percentage) ,Crowding (Percentage) ,No Vehicle (Percentage) ,Group Quarters (Percentage) ,Children in Poverty (Percent) 
2016,23029,Washington County,Maine,1.816,9.5,30,21.9,17.418950665622553,4.596749924766777,72.39780736100235,12.017734578164301,9.785434612372748,0.39154267815191857,21.88566953797964,19.06342991386061,20.5105716523101,3.968676585747846,1.6883320281910728,8.826938136256853,0.3664839467501958,3.805794831636648,3.260767423649178,22.5
2016,13071,Colquitt County,Georgia,1.816,9.8,26.9,23.7,24.5750184774575,4.400893931579852,37.991826442328595,27.45672618236336,43.07638798313117,7.456197556627972,13.923307682274682,26.89883048563106,14.74718490500413,4.486761445154559,1.27385765836268,11.966871005608452,1.615147167514456,3.558540933002913,2.0042606843180732,30.8
2016,27065,Kanabec County,Minnesota,1.817,7.4,31.1,22.8,13.381078024877496,4.689195473569989,154.42894836034677,11.470457574411373,4.642543033044352,0.21987686895338612,18.6769694685262,21.956275914059557,17.194371152154794,3.2102022867194373,2.1736399045106167,7.513506721949994,0.5716798592788038,2.004020605603719,1.4511873350923483,16.7
2016,13237,Putnam County,Georgia,1.817,8.4,20.5,18,17.531398466531822,4.622592994686018,118.3686909073804,15.939586439359566,34.59240792135096,3.5984759396020505,21.308622230584692,19.563478997130627,14.328049296768427,3.0998635871866034,2.0650077614186935,17.56432569735171,0.49861235241544755,1.8392210357966037,0.9078507926054847,27.800000000000004
2016,55061,Kewaunee County,Wisconsin,1.818,7.4,22.7,16,8.881176988122586,3.0593081722905433,134.6057969597732,7.938920748980862,4.726526223178063,0.874920572853023,18.62261107581016,22.127181191651594,12.806100004887824,2.0431106114668363,1.6374211838310768,2.522117405542793,0.5376606872281148,1.7938315655701647,0.904247519429102,8.7
2016,19121,Madison County,Iowa,1.818,8,27.6,18.5,6.730093863737947,3.255736890067103,187.91903454440967,5.639913232104121,3.6140731754038695,0.6002170998020561,16.039844198965582,25.99450865206564,12.157588915139518,2.420024264095524,0.8364727667454186,2.0879892727156633,0.3448055679713939,1.9985952365749313,1.3217546772236766,7.7
2016,13081,Crisp County,Georgia,1.818,9.9,24.7,20.7,32.25792463466458,7.838912827311899,86.4793374094792,20.346462916611777,49.23463856727809,0.927973635141581,15.450327392567539,24.725727418585493,18.412037639304454,5.836693985516673,1.0363817700880276,11.131347296301113,1.2141711114001994,4.466415159793591,1.8906378734660247,38.6
2016,13109,Evans County,Georgia,1.818,7.9,19.4,15.8,24.904500139755893,4.49120216562077,192.9563029907761,22.94645360246706,43.07276623497624,2.813751979875151,15.717879437249604,26.227522593869374,15.102953507872915,4.4069691605329355,0.6987794652007826,14.83275878132861,1.0714618466412,2.9069225752352557,4.546725053573093,37.1
2016,18165,Vermillion County,Indiana,1.819,8.2,28.1,18.3,13.185627221940072,3.3912975057046184,145.58151345860844,11.015412511332729,3.0027932960893855,0.23489080751650585,18.683341797866937,22.327323514474354,16.962925342813612,4.145505332656171,1.4347384459116304,3.5995429151853733,0.36820721178263077,2.463179278821737,1.4283900457084815,16.5
2016,48071,Chambers County,Texas,1.82,7,16.2,15.7,11.585942424879176,3.7994924740153646,78.08625761714646,16.206725605221845,31.881697835679763,5.226938432443791,10.485396091615886,27.810464383273796,12.967535196469845,1.9857112838831688,1.005988653078378,7.798382013027948,0.45440218533305315,0.9009245639840303,0.7512082370245851,12.7
2016,20135,Ness County,Kansas,1.82,8.1,24.7,19.9,11.09287824089268,2.0748576078112286,924.975385625205,8.52994555353902,12.143091565474236,2.198884148342632,23.957991467016736,22.284213980964886,14.60452904496226,2.494256645881195,2.2645224811289792,3.839842468001313,0.5907449950771251,1.3455858221201182,1.706596652445028,12.7
2016,48005,Angelina County,Texas,1.821,11.8,38.5,31.8,19.037840674446993,4.77296757956187,24.511448030391183,20.102556873248865,38.327800403846815,4.372725509656958,15.066680356389108,26.141665811059013,19.597978484319565,4.441174121861346,1.7077928744994693,7.893265797369292,1.6986663928722179,1.818451464229896,3.5616094550349655,26.400000000000002
2016,47021,Cheatham County,Tennessee,1.821,7.8,25.6,14.4,12.788376500315856,4.236155315085933,61.349336702463674,14.389417053578008,6.395451674036639,0.17687934301958305,13.369551484523058,23.530006317119394,14.567277321541377,3.0600126342387868,1.4529374605180037,4.5028427037271,0.624131396083386,0.9905243209096652,0.8060644346178142,12.9
2016,29117,Livingston County,Missouri,1.821,8,30,17.6,16.357840207212593,2.4708472641278645,151.45115228797238,13.967421831117768,6.687919240220495,No Data,19.63870624958491,21.485023577073786,13.608288503685992,3.234376037723318,1.2552301255230125,3.3605631931991766,0.5246729096101481,2.483894534103739,8.853025171016803,17.7
2016,25001,Barnstable County,Massachusetts,1.821,6.2,21,13.4,8.119588454749119,3.7669214003320732,18.213066421987584,4.608364834444721,9.397633009319852,0.6581184240555559,27.843579269968284,15.949008630526821,13.61089505037191,2.418690004331565,3.3115513057572556,0.3712104628253914,0.36981318379342626,2.450827422066762,1.3180998868203984,11.3
2016,32005,Douglas County,Nevada,1.822,6.8,25.6,18,10.854805381014634,4.137187013899343,74.311559060431,6.991774383078731,18.54889722936786,1.568759752034749,24.520305317758194,18.224180829081092,15.721334289208452,3.0805887066166235,1.6762957027790664,3.148062244338549,0.6937123097035381,1.1955467465103529,0.5903934550668409,11.4
2016,29111,Lewis County,Missouri,1.822,9.4,27.4,16,12.803075103489059,3.0116020735620834,203.4890597279716,12.151937046004843,7.194953676325645,0.6899270648531441,17.839542676917013,22.659176029962545,12.329982259018331,2.6118667455154743,0.7490636704119851,8.03272225507589,0.7490636704119851,2.0894933964123794,7.7666075300611075,18.7
2016,04027,Yuma County,Arizona,1.822,11.5,36.5,24.4,19.838458965429037,6.646579908968524,9.583751451114653,28.279652493446633,67.25498298014678,13.673927158963462,17.3897644767133,26.182043562953783,11.198669893552132,3.6312299549416602,2.0999350687680773,13.443224524329537,2.1929047872026444,2.1314168781850737,3.102925840662692,25
2016,48305,Lynn County,Texas,1.823,7.2,18.1,14,19.70994233793465,6.702898550724639,424.5850078630089,22.09051724137931,50.81251092084571,3.879084396295649,16.07548488554954,26.262449764109736,18.958588153066575,4.508125109208457,0.78630089114101,6.098200244626944,0.6465140660492749,1.6599685479643542,0.471780534684606,23.2
2016,48343,Morris County,Texas,1.823,7.5,17.2,13.8,18.303959535288076,6.970297029702971,170.8369556626887,13.139429606156632,34.371295344977476,1.8967833715324427,19.797676440369873,22.840433098869834,20.113807002291946,3.232434995653205,0.5374219552675255,5.1371216312337,1.7545246186675096,2.9795305461155457,1.2012961353038805,29.299999999999997
2016,46123,Tripp County,South Dakota,1.823,7.2,22.2,16.8,20.949771689497716,0.39035591274397247,479.8173515981735,12.483945543282815,18.06392694063927,No Data,20.767123287671232,22.465753424657535,11.30593607305936,4.018264840182648,1.8447488584474887,8.858447488584476,0.9863013698630136,2.410958904109589,2.73972602739726,29.100000000000005
2016,41041,Lincoln County,Oregon,1.823,9.2,31.2,17.5,18.369926100460535,3.4100963118380143,52.67859055371105,10.737066906454604,17.05044446824462,1.5593873835278997,24.88593766734497,17.234657813002034,21.73074863446503,2.9688336724858093,3.675698832601478,8.902216986184,1.1909606940130661,3.185177251793938,1.259505194387919,22.1
2016,20085,Jackson County,Kansas,1.823,8.6,32.3,22.5,8.043396932285821,3.31566265060241,194.7399925177703,5.325311942959002,15.383464272353162,0.052375607931163484,17.411148522259634,25.372240927796486,16.079311634867192,3.1275720164609053,1.3916947250280582,3.0751964085297416,0.6958473625140291,1.623643845866068,1.0549943883277215,12.8
2016,01121,Talladega County,Alabama,1.823,12.3,37.1,29.2,19.886006143824716,6.487482721548149,25.204485732262484,20.188237815441216,36.480501375575216,0.47374070098819343,16.146662225347594,22.217698656500982,18.210641893975843,4.261198909409428,1.0646828774812787,10.757861751606894,0.5489963852597555,2.9707489791134636,4.015692660720234,27.1
2016,56029,Park County,Wyoming,1.824,6,21.5,19.8,7.867138878382559,2.4757261149174057,103.76852456761682,5.748367777723233,9.39380394044631,0.49513461472337794,19.444348932365987,20.737200426365916,11.924491971254685,2.5134958566860366,1.2000137537392979,5.133583192930578,0.5432727022659285,1.54041880136162,2.9157927311487812,13.8
2016,55069,Lincoln County,Wisconsin,1.824,7.6,28.3,24.4,9.286145326754463,3.1283297106081918,96.98626246849598,9.699757869249396,4.192254446061552,0.09229349330872173,19.836001561889887,19.71531007064002,12.573213588442014,2.960491285364382,2.864648042313017,4.000567959958823,0.5040644634553264,2.420929324482624,2.4315785737105533,14.7
2016,29217,Vernon County,Missouri,1.824,7.6,24.5,20.7,16.79305048953734,2.7883319034195364,101.96774812823959,12.621219739961209,5.754463428681129,0.1535803417162603,17.51295834133231,24.491265118064888,17.858514110193894,3.589940487617585,0.9022845075830294,5.298521789210981,0.7343060088308696,3.3931656747936265,3.767517757727011,26.5
2016,46127,Union County,South Dakota,1.825,7.6,26.9,16.9,6.353591160220995,1.8323486599880128,239.62403988680768,8.725431804645623,7.061042986120469,0.3705700040425819,15.678479989219781,24.74733863360733,10.91497102816332,2.8095943942864845,5.0532273278533895,1.7383102007815658,0.3166689125454791,1.138660557876297,0.7815658267079908,5.6
2016,26043,Dickinson County,Michigan,1.825,7.8,20.3,14.4,14.369037042759473,3.8380528902410482,97.0914287921511,6.380942252472615,4.198694426204179,0.09656610915832979,20.723087025377573,20.085750704932597,17.459152535826025,3.3682258874425433,1.9892618486615936,3.148055158561551,0.29356097184132257,3.0244505388388894,1.7072888099192707,14.3
2016,23009,Hancock County,Maine,1.825,6.2,23.4,14.2,11.78349209845273,3.9548881983528545,55.140135455096086,6.163645271925526,4.737257493163005,0.17069544628599748,21.375474918782007,17.66973184296019,15.250628636455406,3.0247967255841273,1.4371455316337207,6.446047390929281,0.7727180955527413,3.0688471633353522,2.9770754180203,14.2
2016,48089,Colorado County,Texas,1.826,7.1,17.3,13.4,13.726433243555213,1.87390437042858,125.82243170450174,18.17101307418024,42.30473258945749,3.6552520200076954,20.378030011542904,23.13870719507503,14.46229318968834,2.6741054251635243,1.2120046171604464,8.604270873412851,1.736244709503655,1.7651019622931898,1.7170065409772988,21.8
2016,41031,Jefferson County,Oregon,1.826,8.6,26.2,15.4,19.524770230889935,7.127380545102064,96.97377269670477,16.475197556278637,39.878950907868195,1.8964357767316746,17.55660165882089,24.187401927818875,15.947097063438692,4.182918628110289,0.6545617574534858,10.347455727415378,1.3584398117014123,1.434655906747366,3.470073974445192,22.6
2016,37089,Henderson County,North Carolina,1.827,7.4,28.3,21.3,13.12745142238853,2.590832104026662,23.924980839457195,11.299925425137841,16.151661331770434,3.00347143952031,24.51287137640323,19.691627969884134,15.981245209864298,2.6662458861187504,1.641945809476579,8.046526306298183,1.1054506108831883,2.388530724493936,1.306523601280375,18.6
2016,47155,Sevier County,Tennessee,1.827,10.5,37.8,25.3,15.110485841522367,4.0366853128658775,24.088981033880916,16.473606818113616,8.97320625786729,1.778139775960735,17.742259644372044,21.269978950040723,17.122396521996677,3.3002951225446124,5.549150068227255,7.753577964183335,1.041920094777706,1.4174344436569808,1.09480943969028,19.2
2016,05033,Crawford County,Arkansas,1.827,10,33,23.8,18.5557188302356,4.0330963369506465,33.731651783551605,14.720652856246078,14.515477901400036,1.2014145687664508,15.326109774411808,25.11021040902999,18.61385179324043,3.4363040353965153,1.1820369144315082,5.097937894617856,1.433946420785764,1.4678573158719137,0.9818011529704329,20.9
2016,48357,Ochiltree County,Texas,1.828,6.8,18.5,15.2,12.49881819041316,3.2287822878228782,236.33355393778953,24.068675089083253,54.59960291197882,9.567930415051528,9.965018436229554,32.079039425167814,10.607922851470171,3.1010683558665026,1.947622199111279,6.23050014181715,2.2218020232580127,0.9832655762503546,0.5861775550723268,16.8
2016,27055,Houston County,Minnesota,1.828,6.6,28.3,20.5,10.164440423607047,2.744143195577784,154.36645202490553,6.398387337613857,3.4963546378585493,0.14900750359214518,19.75413761907296,21.483689000053214,10.35602149965409,3.2728433824703314,1.7827683465488797,2.479910595497845,0.39912724176467457,2.245755946995902,1.458144856580278,8.7
2016,19095,Iowa County,Iowa,1.828,7.7,27.2,15.3,9.647188533627343,1.2323808056689516,175.4257013352934,7.922364358182621,4.159010167830454,0.2695087590346686,17.97745926742619,23.349258850912655,11.325493078525053,3.3259830944505695,1.2862918044836458,1.8681857160357713,0.39813793948303317,1.5496753644493446,2.1560700722773487,7.7
2016,13023,Bleckley County,Georgia,1.828,8,21.3,19.4,20.20257109466303,2.8668280871670704,152.01402415270744,14.827412446460064,31.02454226723802,0.296065446045968,16.922477600311648,22.29840280483054,18.200233735878456,2.8437865212310087,0.7791195948578107,9.107908063887807,0.3817686014803272,2.321776392676276,12.26334242306194,28.800000000000004
2016,28003,Alcorn County,Mississippi,1.829,10.4,27.3,28.9,19.57972607145729,4.287709021557743,53.622450347101235,18.611298582714678,16.719826315366266,1.1096518266370046,16.96641561017449,23.895038730601197,19.638693076737514,3.4361682167841536,0.9327508107963227,6.644509367712885,0.897906671312552,2.1817791953684096,1.2811922056340292,23.5
2016,21163,Meade County,Kentucky,1.829,8.2,30.1,22.9,15.394247156620638,5.029255437938273,83.53796389690793,13.496130516628321,10.646586205697194,0.19825397377482523,12.364787311745678,24.78522486174394,17.13331710201384,3.1407603213801263,1.2173489617752427,8.003199888699523,0.8834475322597475,1.6242913289972523,0.7547563563006504,19.7
2016,27031,Cook County,Minnesota,1.829,7.2,22.1,14.9,11.831255992329817,1.4823008849557522,628.4563758389262,4.373320302956267,13.767976989453501,0.21093000958772773,24.621284755512942,15.76222435282838,11.658676893576223,2.953020134228188,4.88974113135187,3.662511984659636,1.3231064237775647,2.876318312559923,1.5148609779482263,16.9
2016,48471,Walker County,Texas,1.83,7.3,18.7,13.8,17.263964762749193,1.642727422816576,23.480536567228214,17.440726789275427,42.73803735377399,2.565569316134199,11.416354431827932,15.493521722964276,7.13754540514258,2.213768841346566,5.314189285816435,7.568000457626633,0.7593741955781826,1.305665989760604,28.20410147870606,24.8
2016,20139,Osage County,Kansas,1.83,7.6,36.5,22.7,11.411786763327292,4.859783301465901,161.73989125679645,8.96877269426289,6.112117992625461,0.1687394537841385,18.286357102681084,24.179738766327105,16.423973501656146,2.631085557152678,1.631148053246672,5.105930879320042,0.7187050809324417,2.0311230548090746,1.2374226610836823,13
2016,19007,Appanoose County,Iowa,1.83,8.4,31.8,27.6,15.854626249801617,3.9176889592402055,187.40676083161404,10.12290502793296,4.06284716711633,0.3967624186637042,21.599746072052056,22.067925726075227,16.449769877797173,2.1901285510236472,2.2377400412632915,4.292969369941279,0.6903666084748452,3.4994445326138703,1.2934454848436756,20.7
2016,05029,Conway County,Arkansas,1.83,9.7,29.4,24,21.28205128205128,3.9093041438623923,103.9696106362773,15.031689170570406,18.209876543209877,0.6885090218423552,18.34757834757835,23.08641975308642,20.721747388414055,4.268755935422602,0.7027540360873694,7.31244064577398,1.1253561253561255,2.6258309591642925,1.2535612535612535,25.7
2016,49041,Sevier County,Utah,1.831,7.6,29.6,20.2,14.216037871180607,3.1557538380789922,95.98814134748721,10.556636823666796,7.755941280543204,1.0089418065318223,15.5836082819299,30.430832496533256,12.260316549514656,1.778797876918663,0.9276526562425286,3.5241237507770284,0.8798355090135321,1.2528092573997034,1.883995600822455,12.4
2016,45039,Fairfield County,South Carolina,1.832,9.9,30,21.6,24.160694896851247,5.601049868766404,90.17155266015202,17.869290573372208,62.53637350705754,0.777415852334419,17.854505971769814,20.416938110749186,18.979370249728554,3.743756786102063,0.9120521172638436,11.574375678610206,0.3691639522258415,3.761129207383279,1.6286644951140066,30.5
2016,31167,Stanton County,Nebraska,1.832,7,32.5,22.4,9.465293922284955,2.2869471413160736,486.25041514447025,8.078548347004723,7.738292925938227,1.0793756227167055,15.210893390900033,26.120890069744274,12.48754566589173,3.6034540019926933,0.6974427100631019,2.2915974759216207,0.564596479574892,0.9299236134174693,0.4317502490866822,9.4
2016,17203,Woodford County,Illinois,1.832,7.4,23.1,16.6,7.5198732203563114,3.4097954122752636,82.71349334151267,6.035279617932522,4.20724382077039,0.07156915369475755,16.287094547964113,24.995526927894076,9.342330598369246,2.249316258978095,0.7923727730491015,1.2422360248447204,0.33484139764333004,1.7304398946911024,2.7272959640109398,8.2
2016,04011,Greenlee County,Arizona,1.832,8.4,22.2,17.4,13.183000867302688,5.0399419026870005,257.78404163052903,12.144837144837146,52.222463139635735,2.2441457068516915,11.524284475281874,28.339115351257586,13.16131830008673,3.8920208152645275,0.5854293148308759,13.584128360797918,1.983954900260191,1.1600173460537728,0.9215091066782307,11.2
2016,40139,Texas County,Oklahoma,1.833,7.5,28.6,25.4,13.08898088283176,2.098506357239847,106.62356388669241,28.27333180463196,53.6117958974836,11.963347132424763,10.74003442020559,27.601283780640962,9.31671240522815,2.8001302386157496,1.5070468393878786,8.479464161123772,2.5303502488487837,1.3349458114330899,2.5163961114470443,16
2016,22083,Richland Parish,Louisiana,1.833,11,26.6,20.9,22.96056446936014,5.740032094803111,93.49990334428765,20.52481543746802,39.251884786390875,0.08699014111734003,15.315097622269477,25.014498356852886,13.758940653392616,4.199690701720471,0.5992654165861202,8.911656678909724,0.9713899091436304,3.3394548617823316,4.832785617630002,34.3
2016,48215,Hidalgo County,Texas,1.834,10.3,32.8,26.1,32.331402550179035,5.197646009931543,1.839837553450661,36.7241077676697,93.08998544065558,18.60698703663015,10.371420224209075,33.73373542556505,13.240794172399056,3.997904227038852,1.5668800266559142,4.65210893190428,3.5102989856748605,1.835008583494098,1.1689729022350888,37.6
2016,18093,Lawrence County,Indiana,1.834,9.7,27.3,23.5,12.629114145658264,3.3558878096693223,51.95859593837535,11.60549453987922,3.9784663865546217,0.2976190476190476,18.01032913165266,22.406775210084035,16.649159663865547,3.4838935574229692,1.3064600840336136,4.941351540616246,0.665266106442577,1.8207282913165268,1.525297619047619,17.2
2016,16065,Madison County,Idaho,1.834,9.9,24.9,15.9,32.07745185496143,6.0560525580095055,39.625859264312325,3.7852892771236863,10.505326126882512,0.4906333630686887,6.223434958283046,27.23933462769586,6.3283832712389145,0.9287925696594427,8.967833342079027,1.889069633205646,2.534501757884242,0.9655244791939969,1.705410085532875,13.4
2016,40097,Mayes County,Oklahoma,1.835,9.2,30,25,20.65830950810058,3.619390255249201,53.1632578256726,13.78344968004654,34.39630525621289,0.398309019377856,16.95867849375657,24.46301590792464,20.790264643354593,3.364855948977348,1.014099650563253,9.217310558854434,1.2144759670600886,2.140605527453999,1.5028223737262665,19.1
2016,38027,Eddy County,North Dakota,1.835,8.4,24.4,20.2,12.91139240506329,1.3605442176870748,1425.5274261603377,10.927347903130538,9.831223628691983,0.12658227848101267,20.928270042194093,22.869198312236286,12.447257383966246,3.4177215189873418,2.067510548523207,2.109704641350211,0.04219409282700422,1.2658227848101267,3.8396624472573837,14.000000000000002
2016,23017,Oxford County,Maine,1.835,7.7,33.2,22.4,16.487198729471718,4.204965662968832,37.82614007225257,8.485964324996413,4.2793067941848895,0.19721112061292517,19.246409186896805,19.92530410652891,18.22893942302658,2.9407144976352115,3.2286776383532,6.7453184174243885,0.5637096633449101,2.422380844342833,1.3455732211731444,20.9
2016,19055,Delaware County,Iowa,1.835,7.3,29.9,21.8,9.42963599885354,2.3738872403560833,171.84293493837777,9.307595467897608,2.717110920034394,0.4299226139294927,17.982229865290915,24.02980796789911,10.834049871023216,3.622814560045858,1.0776726855832617,1.943250214961307,0.4356549154485526,1.4560045858412152,1.358555460017197,10.3
2016,20053,Ellsworth County,Kansas,1.835,7.5,30,18.5,7.215686274509804,1.8024784078107396,374.1333333333333,9.263657957244655,13.568627450980392,0.580392156862745,20.266666666666666,19.04313725490196,13.96078431372549,2.149019607843137,1.5215686274509805,4.564705882352941,0.5176470588235295,2.76078431372549,14.211764705882354,10.9
2016,46087,Mccook County,South Dakota,1.836,6.6,24,18.3,10.078347578347579,1.6492450638792102,506.1253561253562,10.699039487726788,4.896723646723647,0.9437321937321937,19.675925925925927,26.513532763532766,13.016381766381766,2.9914529914529915,0.9615384615384616,1.6025641025641024,0.37393162393162394,1.4957264957264957,4.415954415954416,11.1
2016,37065,Edgecombe County,North Carolina,1.836,10.4,26,20.2,25.15136549049736,7.118808228023245,32.94188662679032,22.608695652173914,63.28266476430884,0.9273994402677935,16.962080886791416,23.35144231648649,17.770582962922315,5.849750315535313,1.060930326144616,9.515447511386709,1.4304267500777406,4.523587407854543,1.8712615924930034,33
2016,48053,Burnet County,Texas,1.836,7.6,25.2,20.3,14.233805849632155,2.551953449709061,61.53328548358156,13.870469323376039,25.464292122734612,2.639960523954782,21.247532747173874,21.801543154494887,19.32756145702494,3.413780728512471,1.2358693701776422,8.090346312578504,0.9039117172079669,1.6777319217656559,0.973443387762426,16.3
2016,42103,Pike County,Pennsylvania,1.836,8.4,23.7,21.9,10.090731186621598,5.69722814498934,52.82867817114393,9.254289864349197,18.372175769436044,1.4143390855719622,20.485678704856788,19.781177726383206,16.69631738124889,2.4123821384095354,0.6244440491015834,2.222024550791674,0.43942359010852156,1.7452410603095534,0.7987902508450453,14.099999999999998
2016,22039,Evangeline Parish,Louisiana,1.836,10,25.5,25.8,26.083222271583,5.469201990203263,54.61276469717162,28.749017976801145,32.64326965792981,2.348585813712424,14.115208055678957,25.82259736413446,20.97438175625648,4.6290537538871614,1.258699837109433,6.622241966533393,1.1876203168961943,4.409891899896342,6.160225085147342,35.1
2016,23007,Franklin County,Maine,1.836,6.4,31.9,19.2,13.508424182358771,4.191121440107142,77.95176742649488,7.552870090634441,4.1460191608853645,0.35018169805087546,19.517674264948795,18.278823918070696,16.253716551040633,2.6726131483316813,1.9458209448298645,5.642550379914106,0.4525933267261315,2.074661380905187,3.8519986785596303,15.7
2016,27101,Murray County,Minnesota,1.837,8.1,26,15.2,8.992083185631573,2.7125036263417464,343.660640434834,9.970530451866406,6.014415691835047,0.6853361692071369,24.199456457520974,21.09181141439206,13.222261609358382,2.705896254283351,2.5050218598605696,1.6424435779274489,0.23632281696797824,1.8669502540470284,1.9378470991374217,12.5
2016,21173,Montgomery County,Kentucky,1.837,9.9,30.8,27,24.741703479245007,4.9706113759429815,74.61209886459056,18.270737638476085,6.863568325362346,0.6060384797926326,14.778576904822751,24.16487167317732,20.273082399328246,4.519732758935416,1.4274761783067431,7.725165200248258,0.8652477091015296,2.617648132598299,1.3909678361505604,23.4
2016,05139,Union County,Arkansas,1.837,9.6,32.6,28.6,20.37982843258789,5.084907157594032,55.139584469678184,16.250501221157002,38.65721227748302,0.706599890910894,16.579064808846134,24.024396290970397,18.574899588436555,4.591659641989389,0.7834581246590965,10.514702236326674,2.1669063321267417,2.4396290970397185,1.2148559527941687,23.9
2016,33007,Coos County,New Hampshire,1.838,9.7,31.6,23.9,12.545392470281511,3.8611572635989306,79.04342158353766,12.132010528447054,4.733231943884044,0.5369502467488128,21.484217387255967,16.583382476178652,18.842918774636082,3.8238306589279616,2.122970917781433,7.793537974487104,0.5059126602315404,3.172041342065241,6.269592476489027,20.5
2016,50017,Orange County,Vermont,1.839,7.7,29.1,18.1,12.032390905630344,2.867039479175361,99.2871232307852,8.273484630853204,4.23919438003945,0.23185797833685157,17.911893968231997,19.50375471502232,17.09866076063259,3.335986434577984,0.9551164480741945,5.5957365816520745,0.795930373395162,2.436239055957366,2.553898328546216,12.4
2016,19011,Benton County,Iowa,1.839,8.1,27.3,20.9,9.035769828926906,2.6056688214818498,120.09331259720062,7.222349701698026,3.238724727838258,0.27216174183514774,16.80793157076205,24.642301710730948,11.520217729393469,2.651632970451011,0.9292379471228616,1.1741835147744946,0.4315707620528771,1.8506998444790046,1.3219284603421462,8.9
2016,19025,Calhoun County,Iowa,1.839,8,25.2,23.3,13.81125961927906,1.5665796344647518,265.3908464965573,7.7555650077981,5.133657351154314,0.1012555690562981,22.549615228837585,20.71688942891859,12.859457270149857,3.6249493722154718,1.7922235722964763,0.6682867557715675,0.5569056298096395,1.9947347104090727,7.320777642770353,13.4
2016,41019,Douglas County,Oregon,1.84,10,30.7,19.5,18.347846332945288,5.487770656309983,21.98649592549476,10.89691455294058,11.244703143189756,0.510360884749709,23.652619324796277,19.551105937136203,21.10454016298021,3.422584400465658,1.9837019790454016,8.783236321303841,1.071012805587893,2.9261932479627473,1.5972060535506403,22.1
2016,39107,Mercer County,Ohio,1.84,8.6,29.3,21.6,8.186176197231326,3.2045447412196735,64.16866409039768,8.1947261663286,4.069852761336399,0.15164114855940908,16.68541799148853,25.61757080663308,10.913271046323924,2.86406104779142,1.4185784865235043,2.6023577752776013,0.3350780218167588,1.9175267817834956,1.188670938707626,9.2
2016,46129,Walworth County,South Dakota,1.84,7.5,22.1,18.4,10.400866738894909,2.1709937332139657,527.2481040086674,12.16931216931217,19.772481040086674,0.36114120621162876,23.708920187793428,22.661610689779703,15.041531238714336,2.6182737450343083,3.159985554351752,7.710364752618274,0.6500541711809318,1.6973636691946552,4.947634525099314,27.200000000000003
2016,13219,Oconee County,Georgia,1.84,6.5,20,17.1,7.085626300932395,2.7747854834515806,105.65424424738387,6.644271878544631,14.841321889880529,1.4998146616862935,13.489777879159421,26.971001682301615,9.409483618944426,2.8428045963901796,0.23381141113740697,2.0729377548401815,0.44766331156796213,0.9323942858772204,0.6101907558951841,6.3
2016,48079,Cochran County,Texas,1.841,6.8,17.5,13.3,19.25549915397631,4.1476754785779395,690.6260575296108,29.972899728997287,62.06429780033841,11.336717428087987,14.348561759729272,28.79864636209814,16.34517766497462,3.0456852791878175,0.3045685279187817,5.617597292724196,2.5719120135363793,2.504230118443316,4.0270727580372245,31.4
2016,29187,St. Francois County,Missouri,1.841,8.4,33.9,26.6,15.030952740449946,3.821572731349977,30.22195379737279,17.82627578718784,7.830288388947607,0.16608787558508228,15.219688962705721,21.444964517590215,18.876642005133625,3.3111882832553223,2.414313755095878,7.327495092858221,0.8032613619205798,2.652876340027178,10.347274648950625,23
2016,16067,Minidoka County,Idaho,1.841,10.2,30,22.3,17.62825242240913,3.097227749038334,108.7157542668831,22.041525223020447,36.36810781565097,8.49933598937583,15.287000147557917,28.640991589198762,12.19812109586346,3.457773842900005,0.7918941517879101,4.151296050366436,1.4952535536864886,1.3526142344203433,0.3934877772859181,15
2016,05017,Chicot County,Arkansas,1.841,8,30,20.6,29.064259540620252,5.004488330341113,168.49584413263025,19.92753623188406,60.863347931003666,0.8669228706765574,19.233175440164445,22.942175350790954,22.98686209670212,4.924479399410135,2.3147734381982303,8.93734918223255,0.8937349182232549,5.78246492090446,6.318705871838412,37
2016,32019,Lyon County,Nevada,1.842,8.5,32.4,22,15.1762144247259,6.498759962437697,45.31861186581113,15.032786885245903,23.55242114187718,2.510742432125171,19.823881919956836,22.47143380156849,19.781490259552577,3.3431604909725037,1.0096922750833381,7.29907316415207,0.9846426575717286,1.9635046341792397,0.533749542362757,13.8
2016,49019,Grand County,Utah,1.842,6.7,18.7,13.3,16.747984726347052,5.016545334215751,253.7865931268562,8.478617195648933,12.070428510818838,No Data,15.782774713619007,22.46499787865931,11.815867628341111,4.391175222740772,3.022910479422995,13.58718710224862,1.0394569367840474,0.8485362749257531,1.2515910055154857,16.8
