County_FIPS,County,State,Obesity-2019-Percentage,Primary Care Physicians: Rate per 100000-2019-Rate per 100,000
27031,Cook County,Minnesota,23.6,146.43969
30011,Carter County,Montana,23.6,0
30089,Sanders County,Montana,23.6,74.30034
36119,Westchester County,New York,23.6,138.087
37123,Montgomery County,North Carolina,23.6,22.08074
49031,Piute County,Utah,23.6,0
51033,Caroline County,Virginia,23.6,16.273390000000003
51091,Highland County,Virginia,23.6,136.9863
51510,Alexandria City,Virginia,23.6,75.89632999999999
51790,Staunton City,Virginia,23.6,36.09819
53007,Chelan County,Washington,23.6,115.28497
55061,Kewaunee County,Wisconsin,23.6,53.83185
05011,Bradley County,Arkansas,23.7,55.746539999999996
08103,Rio Blanco County,Colorado,23.7,158.12777
08109,Saguache County,Colorado,23.7,14.65416
13189,Mcduffie County,Georgia,23.7,51.614110000000004
16021,Boundary County,Idaho,23.7,48.99959
16073,Owyhee County,Idaho,23.7,8.45809
17061,Greene County,Illinois,23.7,15.42139
17079,Jasper County,Illinois,23.7,10.40583
17145,Perry County,Illinois,23.7,47.810289999999995
20019,Chautauqua County,Kansas,23.7,No Data
21039,Carlisle County,Kentucky,23.7,42.01681
22021,Caldwell Parish,Louisiana,23.7,30.24803
30069,Petroleum County,Montana,23.7,0
37065,Edgecombe County,North Carolina,23.7,33.02767
44009,Washington County,Rhode Island,23.7,93.16993000000001
46025,Clark County,South Dakota,23.7,No Data
47027,Clay County,Tennessee,23.7,26.26395
47081,Hickman County,Tennessee,23.7,19.858610000000002
01059,Franklin County,Alabama,23.8,44.64001
02050,Bethel Census Area,Alaska,23.8,108.77842
05013,Calhoun County,Arkansas,23.8,19.271539999999998
06001,Alameda County,California,23.8,110.86985
13053,Chattahoochee County,Georgia,23.8,73.34739
17189,Washington County,Illinois,23.8,14.401959999999999
17191,Wayne County,Illinois,23.8,43.1699
20137,Norton County,Kansas,23.8,37.306470000000004
22123,West Carroll Parish,Louisiana,23.8,36.93444
27087,Mahnomen County,Minnesota,23.8,18.093
29109,Lawrence County,Missouri,23.8,54.75166000000001
30107,Wheatland County,Montana,23.8,No Data
37109,Lincoln County,North Carolina,23.8,47.61296
37125,Moore County,North Carolina,23.8,113.00555
41023,Grant County,Oregon,23.8,83.34491
46053,Gregory County,South Dakota,23.8,47.78973
46055,Haakon County,South Dakota,23.8,105.31859
48233,Hutchinson County,Texas,23.8,28.656029999999998
48287,Lee County,Texas,23.8,23.2032
48375,Potter County,Texas,23.8,86.87134999999999
51820,Waynesboro City,Virginia,23.8,97.21607999999999
55011,Buffalo County,Wisconsin,23.8,15.348019999999998
06011,Colusa County,California,23.9,27.846099999999996
08039,Elbert County,Colorado,23.9,14.965019999999999
12086,Miami-Dade County,Florida,23.9,82.55611
13317,Wilkes County,Georgia,23.9,40.91235
17033,Crawford County,Illinois,23.9,53.57047000000001
17105,Livingston County,Illinois,23.9,42.0781
35023,Hidalgo County,New Mexico,23.9,47.64173
36087,Rockland County,New York,23.9,90.54939999999999
37121,Mitchell County,North Carolina,23.9,60.144349999999996
40063,Hughes County,Oklahoma,23.9,22.59206
41055,Sherman County,Oregon,23.9,56.17978
48063,Camp County,Texas,23.9,84.00794
51045,Craig County,Virginia,23.9,38.97876
55053,Jackson County,Wisconsin,23.9,87.19663
06023,Humboldt County,California,24,62.70379
06083,Santa Barbara County,California,24,75.92402
08043,Fremont County,Colorado,24,45.98758
12115,Sarasota County,Florida,24,75.85154
13187,Lumpkin County,Georgia,24,32.72835
13241,Rabun County,Georgia,24,70.02392
17045,Edgar County,Illinois,24,29.135830000000002
17055,Franklin County,Illinois,24,36.39294
17057,Fulton County,Illinois,24,34.94467
17203,Woodford County,Illinois,24,49.40326
23015,Lincoln County,Maine,24,109.71876999999999
27053,Hennepin County,Minnesota,24,122.52704
29199,Scotland County,Missouri,24,142.79886
37075,Graham County,North Carolina,24,23.69388
37175,Transylvania County,North Carolina,24,75.61437000000001
38001,Adams County,North Dakota,24,406.13717999999994
47005,Benton County,Tennessee,24,18.56436
48065,Carson County,Texas,24,No Data
48073,Cherokee County,Texas,24,41.78855
51017,Bath County,Virginia,24,No Data
55045,Green County,Wisconsin,24,67.64069
05099,Nevada County,Arkansas,24.1,36.354820000000004
08057,Jackson County,Colorado,24.1,143.67816
13071,Colquitt County,Georgia,24.1,41.66667
13131,Grady County,Georgia,24.1,52.77473
13197,Marion County,Georgia,24.1,No Data
13221,Oglethorpe County,Georgia,24.1,No Data
13291,Union County,Georgia,24.1,65.27681
16037,Custer County,Idaho,24.1,No Data
17181,Union County,Illinois,24.1,72.05909
21103,Henry County,Kentucky,24.1,49.60932999999999
21167,Mercer County,Kentucky,24.1,22.7967
29217,Vernon County,Missouri,24.1,34.04173
36059,Nassau County,New York,24.1,143.70739
37041,Chowan County,North Carolina,24.1,86.06469
40059,Harper County,Oklahoma,24.1,No Data
40093,Major County,Oklahoma,24.1,52.431509999999996
40127,Pushmataha County,Oklahoma,24.1,18.02451
46023,Charles Mix County,South Dakota,24.1,43.04778
46081,Lawrence County,South Dakota,24.1,88.99551000000001
51115,Mathews County,Virginia,24.1,33.959700000000005
53029,Island County,Washington,24.1,41.10828
06089,Shasta County,California,24.2,73.30076
08081,Moffat County,Colorado,24.2,15.056840000000001
13133,Greene County,Georgia,24.2,65.48787999999999
13147,Hart County,Georgia,24.2,34.34459
13199,Meriwether County,Georgia,24.2,28.34601
13211,Morgan County,Georgia,24.2,41.502390000000005
17131,Mercer County,Illinois,24.2,6.47794
19091,Humboldt County,Iowa,24.2,10.462439999999999
21077,Gallatin County,Kentucky,24.2,45.100910000000006
21105,Hickman County,Kentucky,24.2,22.83105
22023,Cameron Parish,Louisiana,24.2,28.68206
22075,Plaquemines Parish,Louisiana,24.2,21.55451
26153,Schoolcraft County,Michigan,24.2,86.48382
29221,Washington County,Missouri,24.2,28.3057
30063,Missoula County,Montana,24.2,103.67893000000001
36047,Kings County,New York,24.2,70.2761
46049,Faulk County,South Dakota,24.2,43.49717
46065,Hughes County,South Dakota,24.2,74.17551
47131,Obion County,Tennessee,24.2,49.88526
48049,Brown County,Texas,24.2,58.10267999999999
02230,Skagway Municipality,Alaska,24.3,0
04005,Coconino County,Arizona,24.3,80.84976
05039,Dallas County,Arkansas,24.3,14.26737
12101,Pasco County,Florida,24.3,55.05942
13043,Candler County,Georgia,24.3,18.51338
13061,Clay County,Georgia,24.3,35.28582
13235,Pulaski County,Georgia,24.3,62.85355
13281,Towns County,Georgia,24.3,66.46173999999999
17071,Henderson County,Illinois,24.3,No Data
28153,Wayne County,Mississippi,24.3,34.68265
29229,Wright County,Missouri,24.3,16.4033
31075,Grant County,Nebraska,24.3,0
31083,Harlan County,Nebraska,24.3,59.171600000000005
37047,Columbus County,North Carolina,24.3,32.42776
37077,Granville County,North Carolina,24.3,46.324639999999995
47041,Dekalb County,Tennessee,24.3,39.043440000000004
48175,Goliad County,Texas,24.3,No Data
53047,Okanogan County,Washington,24.3,75.75219999999999
55071,Manitowoc County,Wisconsin,24.3,49.37896
05095,Monroe County,Arkansas,24.4,44.769439999999996
06021,Glenn County,California,24.4,14.08798
08073,Lincoln County,Colorado,24.4,52.62235
16071,Oneida County,Idaho,24.4,44.140370000000004
18159,Tipton County,Indiana,24.4,33.00766
19117,Lucas County,Iowa,24.4,81.39535000000001
20063,Gove County,Kansas,24.4,227.6176
20093,Kearny County,Kansas,24.4,156.33142
21005,Anderson County,Kentucky,24.4,26.3771
21091,Hancock County,Kentucky,24.4,No Data
26131,Ontonagon County,Michigan,24.4,34.96503
27033,Cottonwood County,Minnesota,24.4,71.45409000000001
28119,Quitman County,Mississippi,24.4,14.723199999999999
29135,Moniteau County,Missouri,24.4,12.397720000000001
30057,Madison County,Montana,24.4,69.76744000000001
30099,Teton County,Montana,24.4,16.2681
31009,Blaine County,Nebraska,24.4,0
36103,Suffolk County,New York,24.4,71.98966
37193,Wilkes County,North Carolina,24.4,40.92849
41015,Curry County,Oregon,24.4,65.43075
42093,Montour County,Pennsylvania,24.4,586.9446
46111,Sanborn County,South Dakota,24.4,No Data
48277,Lamar County,Texas,24.4,44.124430000000004
48473,Waller County,Texas,24.4,14.48069
50003,Bennington County,Vermont,24.4,101.49422000000001
51047,Culpeper County,Virginia,24.4,34.21728
51049,Cumberland County,Virginia,24.4,40.27386
08009,Baca County,Colorado,24.5,83.77548
13173,Lanier County,Georgia,24.5,No Data
18101,Martin County,Indiana,24.5,19.50268
24027,Howard County,Maryland,24.5,194.35660000000001
29039,Cedar County,Missouri,24.5,27.876510000000003
29067,Douglas County,Missouri,24.5,15.16875
29075,Gentry County,Missouri,24.5,30.436770000000003
31115,Loup County,Nebraska,24.5,0
37011,Avery County,North Carolina,24.5,28.47867
38027,Eddy County,North Dakota,24.5,No Data
40075,Kiowa County,Oklahoma,24.5,34.451080000000005
41027,Hood River County,Oregon,24.5,213.83970999999997
42009,Bedford County,Pennsylvania,24.5,25.05847
45013,Beaufort County,South Carolina,24.5,69.22685
46077,Kingsbury County,South Dakota,24.5,40.49403
47033,Crockett County,Tennessee,24.5,No Data
47175,Van Buren County,Tennessee,24.5,No Data
51107,Loudoun County,Virginia,24.5,75.44651
51113,Madison County,Virginia,24.5,22.62273
56023,Lincoln County,Wyoming,24.5,70.6001
56043,Washakie County,Wyoming,24.5,64.0615
02060,Bristol Bay Borough,Alaska,24.6,0
02261,Valdez-Cordova Census Area,Alaska,24.6,130.40643
12045,Gulf County,Florida,24.6,51.32341
13125,Glascock County,Georgia,24.6,33.6587
17141,Ogle County,Illinois,24.6,63.18741
18165,Vermillion County,Indiana,24.6,38.714670000000005
20127,Morris County,Kansas,24.6,53.38078
22091,St. Helena Parish,Louisiana,24.6,19.73944
22127,Winn Parish,Louisiana,24.6,57.537400000000005
26009,Antrim County,Michigan,24.6,60.02401
27023,Chippewa County,Minnesota,24.6,93.22034
28143,Tunica County,Mississippi,24.6,No Data
29093,Iron County,Missouri,24.6,9.87654
31031,Cherry County,Nebraska,24.6,70.31112999999999
36081,Queens County,New York,24.6,65.66518
37009,Ashe County,North Carolina,24.6,51.464909999999996
37017,Bladen County,North Carolina,24.6,21.39234
37091,Hertford County,North Carolina,24.6,67.57612999999999
40035,Craig County,Oklahoma,24.6,42.426809999999996
42035,Clinton County,Pennsylvania,24.6,38.827909999999996
46091,Marshall County,South Dakota,24.6,20.26342
47189,Wilson County,Tennessee,24.6,31.10807
49017,Garfield County,Utah,24.6,39.596120000000006
01111,Randolph County,Alabama,24.7,22.005110000000002
05047,Franklin County,Arkansas,24.7,28.224670000000003
05105,Perry County,Arkansas,24.7,19.1296
06069,San Benito County,California,24.7,28.65877
13123,Gilmer County,Georgia,24.7,57.38148999999999
13293,Upson County,Georgia,24.7,64.58967
16007,Bear Lake County,Idaho,24.7,65.30611999999999
17043,Dupage County,Illinois,24.7,135.43954
27107,Norman County,Minnesota,24.7,No Data
29173,Ralls County,Missouri,24.7,9.70026
30059,Meagher County,Montana,24.7,107.41138999999998
32033,White Pine County,Nevada,24.7,73.06889000000001
37189,Watauga County,North Carolina,24.7,87.22431
45061,Lee County,South Carolina,24.7,17.82743
46021,Campbell County,South Dakota,24.7,0
46087,Mccook County,South Dakota,24.7,17.901899999999998
48001,Anderson County,Texas,24.7,38.10514
51075,Goochland County,Virginia,24.7,75.7799
01005,Barbour County,Alabama,24.8,36.45791
01041,Crenshaw County,Alabama,24.8,14.522219999999999
05009,Boone County,Arkansas,24.8,77.47382
05081,Little River County,Arkansas,24.8,16.31454
13117,Forsyth County,Georgia,24.8,40.1225
15009,Maui County,Hawaii,24.8,81.23428
20153,Rawlins County,Kansas,24.8,No Data
21197,Powell County,Kentucky,24.8,8.09127
22111,Union Parish,Louisiana,24.8,13.56975
26053,Gogebic County,Michigan,24.8,78.71199
26085,Lake County,Michigan,24.8,8.43668
28127,Simpson County,Mississippi,24.8,41.26341
39149,Shelby County,Ohio,24.8,43.21877
46063,Harding County,South Dakota,24.8,0
47133,Overton County,Tennessee,24.8,53.95441
48419,Shelby County,Texas,24.8,19.78318
51081,Greensville County,Virginia,24.8,35.28582
01093,Marion County,Alabama,24.9,26.92787
06017,El Dorado County,California,24.9,78.82059000000001
13001,Appling County,Georgia,24.9,32.63353
13161,Jeff Davis County,Georgia,24.9,13.231890000000002
13205,Mitchell County,Georgia,24.9,41.16544
17121,Marion County,Illinois,24.9,29.56592
20039,Decatur County,Kansas,24.9,No Data
20081,Haskell County,Kansas,24.9,25.201610000000002
28053,Humphreys County,Mississippi,24.9,37.20238
29145,Newton County,Missouri,24.9,62.93021
30015,Chouteau County,Montana,24.9,No Data
30025,Fallon County,Montana,24.9,105.41109999999999
31073,Gosper County,Nebraska,24.9,50.251259999999995
37197,Yadkin County,North Carolina,24.9,29.203280000000003
44001,Bristol County,Rhode Island,24.9,202.14937999999998
51065,Fluvanna County,Virginia,24.9,18.335169999999998
51193,Westmoreland County,Virginia,24.9,16.65279
06037,Los Angeles County,California,25,73.84123
08063,Kit Carson County,Colorado,25,56.36184
08119,Teller County,Colorado,25,47.26643
12091,Okaloosa County,Florida,25,74.50009
13309,Wheeler County,Georgia,25,12.73074
19103,Johnson County,Iowa,25,195.18327
21057,Cumberland County,Kentucky,25,45.35833
23013,Knox County,Maine,25,105.60193
26043,Dickinson County,Michigan,25,87.16669
29035,Carter County,Missouri,25,16.71682
30103,Treasure County,Montana,25,0
36123,Yates County,New York,25,52.18159
45077,Pickens County,South Carolina,25,59.10911
46107,Potter County,South Dakota,25,No Data
47139,Polk County,Tennessee,25,47.52852
48055,Caldwell County,Texas,25,27.482590000000002
51600,Fairfax City,Virginia,25,12.49011
53013,Columbia County,Washington,25,75.28231000000001
55097,Portage County,Wisconsin,25,43.80263
56013,Fremont County,Wyoming,25,86.59993
06063,Plumas County,California,25.1,79.75754
09013,Tolland County,Connecticut,25.1,53.0782
16015,Boise County,Idaho,25.1,12.769760000000002
16057,Latah County,Idaho,25.1,77.29131
17157,Randolph County,Illinois,25.1,47.19653
18161,Union County,Indiana,25.1,14.17635
19087,Henry County,Iowa,25.1,75.1729
20025,Clark County,Kansas,25.1,250.75226
21225,Union County,Kentucky,25.1,20.860860000000002
30001,Beaverhead County,Montana,25.1,158.67978000000002
30007,Broadwater County,Montana,25.1,32.066700000000004
30065,Musselshell County,Montana,25.1,No Data
35028,Los Alamos County,New Mexico,25.1,149.72379
37061,Duplin County,North Carolina,25.1,22.13105
47187,Williamson County,Tennessee,25.1,143.8686
48403,Sabine County,Texas,25.1,18.97173
55019,Clark County,Wisconsin,25.1,23.00569
01035,Conecuh County,Alabama,25.2,41.435320000000004
01113,Russell County,Alabama,25.2,20.70358
02122,Kenai Peninsula Borough,Alaska,25.2,76.65054
12109,St. Johns County,Florida,25.2,100.12393
13075,Cook County,Georgia,25.2,57.90388
13091,Dodge County,Georgia,25.2,38.82553
16061,Lewis County,Idaho,25.2,26.05524
18125,Pike County,Indiana,25.2,16.14335
18153,Sullivan County,Indiana,25.2,43.54347
21007,Ballard County,Kentucky,25.2,No Data
26039,Crawford County,Michigan,25.2,78.40901
26047,Emmet County,Michigan,25.2,131.67739
29059,Dallas County,Missouri,25.2,5.92487
37099,Jackson County,North Carolina,25.2,84.20957
38085,Sioux County,North Dakota,25.2,No Data
41049,Morrow County,Oregon,25.2,34.47384
42067,Juniata County,Pennsylvania,25.2,20.19141
46059,Hand County,South Dakota,25.2,31.338139999999996
47035,Cumberland County,Tennessee,25.2,69.39855
48291,Liberty County,Texas,25.2,22.67085
49025,Kane County,Utah,25.2,38.0421
51077,Grayson County,Virginia,25.2,25.72347
51083,Halifax County,Virginia,25.2,35.38675
51145,Powhatan County,Virginia,25.2,40.46945
55081,Monroe County,Wisconsin,25.2,60.53661
56033,Sheridan County,Wyoming,25.2,68.88634
02198,Prince of Wales-Hyder Census Area,Alaska,25.3,145.09108
06087,Santa Cruz County,California,25.3,103.21617
11001,District Of Columbia,District of Columbia,25.3,123.69836999999998
13017,Ben Hill County,Georgia,25.3,53.89222
13171,Lamar County,Georgia,25.3,31.45149
17025,Clay County,Illinois,25.3,15.169900000000002
17137,Morgan County,Illinois,25.3,44.56593
18043,Floyd County,Indiana,25.3,63.67642
19037,Chickasaw County,Iowa,25.3,58.66085999999999
20179,Sheridan County,Kansas,25.3,39.666799999999995
20193,Thomas County,Kansas,25.3,64.29214
22121,West Baton Rouge Parish,Louisiana,25.3,18.892879999999998
26011,Arenac County,Michigan,25.3,33.59538
26089,Leelanau County,Michigan,25.3,36.76302
29057,Dade County,Missouri,25.3,79.35458
29171,Putnam County,Missouri,25.3,42.589439999999996
38029,Emmons County,North Dakota,25.3,61.70935000000001
38033,Golden Valley County,North Dakota,25.3,0
38073,Ransom County,North Dakota,25.3,38.32886
42023,Cameron County,Pennsylvania,25.3,44.97414
46051,Grant County,South Dakota,25.3,99.26262
47173,Union County,Tennessee,25.3,15.021030000000001
51021,Bland County,Virginia,25.3,No Data
55041,Forest County,Wisconsin,25.3,11.10618
02016,Aleutians West Census Area,Alaska,25.4,35.498760000000004
04025,Yavapai County,Arizona,25.4,57.847970000000004
05101,Newton County,Arkansas,25.4,No Data
13069,Coffee County,Georgia,25.4,53.15093
16039,Elmore County,Idaho,25.4,58.15855
17063,Grundy County,Illinois,25.4,31.33937
18129,Posey County,Indiana,25.4,31.462619999999998
18175,Washington County,Indiana,25.4,28.53474
19123,Mahaska County,Iowa,25.4,67.88866
20131,Nemaha County,Kansas,25.4,97.74216
21141,Logan County,Kentucky,25.4,29.51812
25007,Dukes County,Massachusetts,25.4,69.2361
28041,Greene County,Mississippi,25.4,No Data
29149,Oregon County,Missouri,25.4,No Data
30009,Carbon County,Montana,25.4,55.94406
36041,Hamilton County,New York,25.4,22.644930000000002
37015,Bertie County,North Carolina,25.4,15.833639999999999
37071,Gaston County,North Carolina,25.4,57.453599999999994
37159,Rowan County,North Carolina,25.4,40.81977
40055,Greer County,Oklahoma,25.4,17.506999999999998
40061,Haskell County,Oklahoma,25.4,23.75861
40065,Jackson County,Oklahoma,25.4,65.22625
51685,Manassas Park City,Virginia,25.4,No Data
53057,Skagit County,Washington,25.4,82.04017
53075,Whitman County,Washington,25.4,59.875460000000004
02100,Haines Borough,Alaska,25.5,276.67984
02188,Northwest Arctic Borough,Alaska,25.5,91.85146
02220,Sitka City and Borough,Alaska,25.5,223.71365
04012,La Paz County,Arizona,25.5,28.42524
05049,Fulton County,Arkansas,25.5,56.10323
06111,Ventura County,California,25.5,79.78667
12119,Sumter County,Florida,25.5,40.02417
13005,Bacon County,Georgia,25.5,62.70154
13029,Bryan County,Georgia,25.5,65.61183
13251,Screven County,Georgia,25.5,14.32049
17027,Clinton County,Illinois,25.5,37.27171
17103,Lee County,Illinois,25.5,67.45659
17117,Macoupin County,Illinois,25.5,24.48471
18009,Blackford County,Indiana,25.5,68.03878
18021,Clay County,Indiana,25.5,41.94471
20033,Comanche County,Kansas,25.5,117.64706
22037,East Feliciana Parish,Louisiana,25.5,31.356150000000003
29087,Holt County,Missouri,25.5,22.71179
30101,Toole County,Montana,25.5,63.344590000000004
41003,Benton County,Oregon,25.5,114.98823
42039,Crawford County,Pennsylvania,25.5,64.98953999999999
46037,Day County,South Dakota,25.5,36.87316
53019,Ferry County,Washington,25.5,78.66789
12061,Indian River County,Florida,25.6,60.028890000000004
13295,Walker County,Georgia,25.6,18.63505
16025,Camas County,Idaho,25.6,0
17001,Adams County,Illinois,25.6,97.80698000000001
17077,Jackson County,Illinois,25.6,140.96916
17161,Rock Island County,Illinois,25.6,50.74747
18025,Crawford County,Indiana,25.6,No Data
18171,Warren County,Indiana,25.6,No Data
19053,Decatur County,Iowa,25.6,25.41296
20207,Woodson County,Kansas,25.6,No Data
25009,Essex County,Massachusetts,25.6,72.24023
26097,Mackinac County,Michigan,25.6,74.08093000000001
27127,Redwood County,Minnesota,25.6,39.551750000000006
28019,Choctaw County,Mississippi,25.6,24.36054
31045,Dawes County,Nebraska,25.6,81.49959
37087,Haywood County,North Carolina,25.6,73.81613
37089,Henderson County,North Carolina,25.6,91.97987
37135,Orange County,North Carolina,25.6,187.90916
40003,Alfalfa County,Oklahoma,25.6,35.07541
40103,Noble County,Oklahoma,25.6,35.935680000000005
41013,Crook County,Oregon,25.6,28.68382
47161,Stewart County,Tennessee,25.6,7.29129
51095,James City County,Virginia,25.6,122.83889
51119,Middlesex County,Virginia,25.6,28.35003
51159,Richmond County,Virginia,25.6,11.08279
51163,Rockbridge County,Virginia,25.6,79.74128
51520,Bristol City,Virginia,25.6,59.658750000000005
51735,Poquoson City,Virginia,25.6,97.79154
56017,Hot Springs County,Wyoming,25.6,90.64129
06005,Amador County,California,25.7,60.37432
13137,Habersham County,Georgia,25.7,48.53512
13219,Oconee County,Georgia,25.7,121.64846000000001
15003,Honolulu County,Hawaii,25.7,94.70912
15007,Kauai County,Hawaii,25.7,77.46255
17083,Jersey County,Illinois,25.7,41.3356
17093,Kendall County,Illinois,25.7,34.111169999999994
18149,Starke County,Indiana,25.7,17.39509
18181,White County,Indiana,25.7,33.19227
19025,Calhoun County,Iowa,25.7,62.06041
21211,Shelby County,Kentucky,25.7,38.75653
26061,Houghton County,Michigan,25.7,70.05941
27167,Wilkin County,Minnesota,25.7,16.11084
31037,Colfax County,Nebraska,25.7,No Data
31171,Thomas County,Nebraska,25.7,0
35019,Guadalupe County,New Mexico,25.7,46.511630000000004
35035,Otero County,New Mexico,25.7,50.377829999999996
37167,Stanly County,North Carolina,25.7,36.62071
38083,Sheridan County,North Dakota,25.7,0
46019,Butte County,South Dakota,25.7,28.765939999999997
55043,Grant County,Wisconsin,25.7,34.9929
01057,Fayette County,Alabama,25.8,98.14747
17029,Coles County,Illinois,25.8,75.06766
19009,Audubon County,Iowa,25.8,72.78020000000001
20195,Trego County,Kansas,25.8,71.35212
21065,Estill County,Kentucky,25.8,21.26755
26029,Charlevoix County,Michigan,25.8,80.32742999999999
28005,Amite County,Mississippi,25.8,16.26413
30051,Liberty County,Montana,25.8,42.789899999999996
31165,Sioux County,Nebraska,25.8,85.76329
35001,Bernalillo County,New Mexico,25.8,106.0194
37165,Scotland County,North Carolina,25.8,54.56164
38041,Hettinger County,North Dakota,25.8,No Data
42071,Lancaster County,Pennsylvania,25.8,72.7474
46015,Brule County,South Dakota,25.8,151.02888000000002
46033,Custer County,South Dakota,25.8,44.58315
46123,Tripp County,South Dakota,25.8,91.89487
47047,Fayette County,Tennessee,25.8,36.46707
47143,Rhea County,Tennessee,25.8,36.18054
48135,Ector County,Texas,25.8,59.558539999999994
53051,Pend Oreille County,Washington,25.8,43.719030000000004
56029,Park County,Wyoming,25.8,130.16373
56031,Platte County,Wyoming,25.8,35.74407
01075,Lamar County,Alabama,25.9,No Data
05015,Carroll County,Arkansas,25.9,56.37773
05029,Conway County,Arkansas,25.9,67.15917
13015,Bartow County,Georgia,25.9,39.91164
13085,Dawson County,Georgia,25.9,68.94438000000001
13157,Jackson County,Georgia,25.9,60.292970000000004
18007,Benton County,Indiana,25.9,22.862370000000002
19135,Monroe County,Iowa,25.9,51.90087
20105,Lincoln County,Kansas,25.9,33.76097
20143,Ottawa County,Kansas,25.9,35.06311
21215,Spencer County,Kentucky,25.9,41.34153
27165,Watonwan County,Minnesota,25.9,45.884190000000004
28037,Franklin County,Mississippi,25.9,25.93025
29203,Shannon County,Missouri,25.9,No Data
37003,Alexander County,North Carolina,25.9,24.00192
37093,Hoke County,North Carolina,25.9,19.91527
37127,Nash County,North Carolina,25.9,51.96292999999999
37141,Pender County,North Carolina,25.9,31.71583
38091,Steele County,North Dakota,25.9,0
40141,Tillman County,Oklahoma,25.9,27.58621
47043,Dickson County,Tennessee,25.9,31.511830000000003
47135,Perry County,Tennessee,25.9,24.76474
48015,Austin County,Texas,25.9,16.64891
55003,Ashland County,Wisconsin,25.9,179.92546
55047,Green Lake County,Wisconsin,25.9,89.88526
02110,Juneau City and Borough,Alaska,26,125.10164999999999
05147,Woodruff County,Arkansas,26,31.645570000000003
12009,Brevard County,Florida,26,73.26286999999999
12071,Lee County,Florida,26,65.01622
12117,Seminole County,Florida,26,77.99485
17011,Bureau County,Illinois,26,49.037639999999996
17015,Carroll County,Illinois,26,20.97169
17067,Hancock County,Illinois,26,22.58866
18137,Ripley County,Indiana,26,3.5305700000000004
18151,Steuben County,Indiana,26,26.016070000000003
21003,Allen County,Kentucky,26,14.0746
21017,Bourbon County,Kentucky,26,80.85709
21189,Owsley County,Kentucky,26,No Data
26027,Cass County,Michigan,26,19.30987
26161,Washtenaw County,Michigan,26,176.55012
32021,Mineral County,Nevada,26,110.98779
38019,Cavalier County,North Dakota,26,26.58161
38021,Dickey County,North Dakota,26,82.10181
40105,Nowata County,Oklahoma,26,9.92457
46039,Deuel County,South Dakota,26,22.98322
48085,Collin County,Texas,26,100.89589
48231,Hunt County,Texas,26,30.42782
49027,Millard County,Utah,26,45.49591
51125,Nelson County,Virginia,26,100.46885
51610,Falls Church City,Virginia,26,301.01936
51630,Fredericksburg City,Virginia,26,141.20402
55023,Crawford County,Wisconsin,26,68.19168
56001,Albany County,Wyoming,26,74.58848
01131,Wilcox County,Alabama,26.1,28.921239999999997
05005,Baxter County,Arkansas,26.1,81.08366
12073,Leon County,Florida,26.1,86.51756999999999
13027,Brooks County,Georgia,26.1,19.40868
13127,Glynn County,Georgia,26.1,51.58749
18105,Monroe County,Indiana,26.1,59.960519999999995
19159,Ringgold County,Iowa,26.1,122.5991
26055,Grand Traverse County,Michigan,26.1,132.13304
26135,Oscoda County,Michigan,26.1,24.268900000000002
29151,Osage County,Missouri,26.1,22.03452
33009,Grafton County,New Hampshire,26.1,196.91609
39005,Ashland County,Ohio,26.1,43.00352
45039,Fairfield County,South Carolina,26.1,40.27386
48181,Grayson County,Texas,26.1,45.51728
51147,Prince Edward County,Virginia,26.1,57.01254
53071,Walla Walla County,Washington,26.1,120.14483
12081,Manatee County,Florida,26.2,59.02002
15001,Hawaii County,Hawaii,26.2,79.39934000000001
18115,Ohio County,Indiana,26.2,17.02128
20079,Harvey County,Kansas,26.2,81.32679
20109,Logan County,Kansas,26.2,107.37294
20171,Scott County,Kansas,26.2,82.93593
20185,Stafford County,Kansas,26.2,24.0616
21051,Clay County,Kentucky,26.2,35.17411
27017,Carlton County,Minnesota,26.2,75.26972
28045,Hancock County,Mississippi,26.2,33.59086
29073,Gasconade County,Missouri,26.2,47.599619999999994
37119,Mecklenburg County,North Carolina,26.2,88.80035
42029,Chester County,Pennsylvania,26.2,85.14464
44005,Newport County,Rhode Island,26.2,90.15375
45005,Allendale County,South Carolina,26.2,57.550639999999994
48297,Live Oak County,Texas,26.2,8.19202
51009,Amherst County,Virginia,26.2,22.14839
05067,Jackson County,Arkansas,26.3,35.88731
06097,Sonoma County,California,26.3,102.35953
06101,Sutter County,California,26.3,79.40518
16001,Ada County,Idaho,26.3,96.34812000000001
17195,Whiteside County,Illinois,26.3,56.184870000000004
25023,Plymouth County,Massachusetts,26.3,62.931450000000005
27063,Jackson County,Minnesota,26.3,10.15641
29213,Taney County,Missouri,26.3,75.09655
30061,Mineral County,Montana,26.3,45.48556
35027,Lincoln County,New Mexico,26.3,45.98406
39063,Hancock County,Ohio,26.3,51.46273
39127,Perry County,Ohio,26.3,24.90729
41051,Multnomah County,Oregon,26.3,146.5206
48467,Van Zandt County,Texas,26.3,12.369679999999999
49055,Wayne County,Utah,26.3,36.886759999999995
51057,Essex County,Virginia,26.3,18.25984
54031,Hardy County,West Virginia,26.3,14.517999999999999
55015,Calumet County,Wisconsin,26.3,11.978679999999999
55123,Vernon County,Wisconsin,26.3,103.82194999999999
06045,Mendocino County,California,26.4,91.06733
13165,Jenkins County,Georgia,26.4,34.57815
